nation,season,players_n,rows_n,minutes_total,matches_total,goals_total,xg_total,np_goals_total,np_xg_total,assists_total,xa_total,shots_total,key_passes_total,xgchain_total,xgbuildup_total,xg_plus_xa_total,npg_plus_xa_total,yellow_cards_total,red_cards_total,market_value_total,market_value_top5_sum,market_value_top3_sum,market_value_top1,market_value_hhi,caps_total,international_goals_total,top1_xg,top3_xg,top5_xg,top1_np_xg,top3_np_xg,top5_np_xg,top1_xg_share,top3_xg_share,top5_xg_share,top1_np_xg_share,top3_np_xg_share,top5_np_xg_share,xg_hhi,np_xg_hhi,players_over_1000_min,players_over_500_min,players_over_250_min,players_xg_gt_1,players_xg_gt_3,players_xg_gt_5,goalkeeper_minutes,defender_minutes,midfield_minutes,attack_minutes,age_mean,age_sd,age_min,age_max,market_value_mean,market_value_sd,caps_mean,caps_sd,international_goals_mean,international_goals_sd,xg_per90_weighted,xa_per90_weighted,shots_per90_weighted,key_passes_per90_weighted,xgchain_per90_weighted,xgbuildup_per90_weighted,goals_per90_weighted,assists_per90_weighted,season_num,minutes_per_player,goals_minus_xg,goals_minus_np_xg,xg_per90,np_xg_per90,xa_per90,shots_per90,key_passes_per90,xgchain_per90,xgbuildup_per90,goals_per90,assists_per90,xg_per_shot,np_xg_per_shot,attack_minutes_share,midfield_minutes_share,defender_minutes_share,goalkeeper_minutes_share,attack_depth_index
United States,2223,33,33,44171,691,43,57.535549338907,35,49.18152221478522,31,36.16645855270326,466,396,168.59168880758807,108.30286754248664,93.70200789161026,36.16645855270326,83,4,373800000,160000000,110000000,50000000,0.06713142480406714,923,134,26.040876938030124,34.451757026836276,42.02322421036661,20.72027674131095,27.942981215193864,33.66919708624482,0.45260499356040074,0.5987907897411717,0.7303871205406122,0.4213020624050938,0.5681601535869806,0.6845903821196287,0.23128291246996271,0.20480430729534646,18,21,24,10,5,1,3000,14456,14417,12298,28.372896368192972,4.406033181229225,20.145205479452056,38.52328767123288,11811452.083946481,12681064.198423782,31.813905050825202,22.950333396931363,3.6329718593647415,6.412582328610848,0.11723074959818952,0.07369045911895344,0.9494917479794436,0.80686423218854,0.34351162510884803,0.22067098500880208,0.08761404541441216,0.06316361413597156,2223,1338.5151515151515,-14.535549338907003,-6.181522214785218,0.11723074959818955,0.10020911909014217,0.07369045911895347,0.9494917479794435,0.80686423218854,0.34351162510884803,0.2206709850088021,0.08761404541441217,0.06316361413597156,0.12346684407490774,0.10553974724202836,0.27841796653913203,0.3263906182789613,0.3272735505195717,0.06791786466233501,0.6363636363636364
Switzerland,2425,36,36,47864,700,48,62.27374767139554,42,57.71076935622841,38,38.114234139211476,467,343,219.59675972070545,153.66968051809818,100.38798181060702,38.114234139211476,81,4,313300000,153000000,110000000,40000000,0.06518961633768146,1302,117,12.377913488075135,25.378578655421734,33.98578695114702,12.377913488075135,23.76201473735273,30.889152174815536,0.19876615670202766,0.40753254147058476,0.5457482201084527,0.21448186579649633,0.41174316340643663,0.5352406928444775,0.08786907409095901,0.08863038092401422,18,24,29,17,6,2,7256,16358,18861,5389,29.89765311075444,4.194777484014359,20.323287671232876,37.323287671232876,10629101.20340966,10243087.87457909,52.00367708507438,38.536439156428855,4.373433060337623,5.033459474925202,0.11709504618138054,0.07166724620861256,0.8781129867959218,0.6449523650342638,0.41291384704294437,0.2889493407702832,0.09025572455289985,0.07145244860437905,2425,1329.5555555555557,-14.27374767139554,-9.710769356228411,0.11709504618138056,0.10851515214066014,0.07166724620861259,0.8781129867959218,0.6449523650342637,0.4129138470429444,0.2889493407702832,0.09025572455289987,0.07145244860437908,0.13334849608435875,0.1235776645743649,0.11258983787397626,0.3940539862945011,0.34175998662878154,0.1515961892027411,0.6666666666666666
Türkiye,2122,16,16,25314,352,40,32.833162809722126,34,26.816058707423508,22,21.07190696336329,326,238,100.51179821230471,73.17599824722856,53.905069773085415,21.07190696336329,65,3,99500000,63000000,44000000,18000000,0.10482058533875407,739,94,11.382522858679296,23.401184882503003,28.10051971906796,8.409409895539284,17.384080780204386,22.083415616769344,0.3466776236162315,0.7127301447661251,0.8558578374529061,0.31359604285216236,0.6482712828858753,0.823514590928904,0.20066055237601896,0.17620484643803994,11,13,14,7,3,3,1122,10093,9024,5075,29.034408811627333,3.3040969997564145,23.457534246575342,37.12054794520548,8181105.31721577,5285100.9135745615,48.113850043454214,25.325135735075538,5.747807537331121,7.338255923582933,0.11673321691060247,0.07491789629069667,1.1590424271154303,0.8461720786916331,0.3573541059930246,0.26016590986215415,0.1422137947380896,0.07821758710594925,2122,1582.125,7.1668371902778745,13.183941292576492,0.11673321691060248,0.09534033671755218,0.07491789629069669,1.15904242711543,0.8461720786916331,0.35735410599302453,0.26016590986215415,0.1422137947380896,0.07821758710594927,0.10071522334270591,0.08225784879577763,0.20048194674883463,0.35648257881014456,0.39871217508098283,0.04432329936003793,0.8125
Panama,2223,1,1,1765,27,3,2.225505981594324,2,1.4822279550135136,2,3.321523784659803,14,29,5.355835731141269,2.8275361387059093,5.547029766254127,3.321523784659803,5,0,0,0,0,0,NA,96,4,2.225505981594324,2.225505981594324,2.225505981594324,1.4822279550135136,1.4822279550135136,1.4822279550135136,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1765,0,0,31.26027397260274,NA,31.26027397260274,31.26027397260274,NA,NA,96,NA,4,NA,0.1134818914127417,0.1693694847701882,0.7138810198300283,1.4787535410764872,0.2731021052706596,0.144180313021831,0.1529745042492918,0.1019830028328611,2223,1765,0.7744940184056759,1.5177720449864864,0.11348189141274174,0.0755810288675446,0.16936948477018826,0.7138810198300284,1.4787535410764874,0.2731021052706596,0.14418031302183107,0.1529745042492918,0.10198300283286119,0.15896471297102316,0.1058734253581081,0,0,1,0,1
Ghana,2324,19,19,27803,431,38,34.995045924093574,38,34.995045924093574,24,27.69716346822679,391,213,111.21470727492124,64.81990919727832,62.692209392320365,27.69716346822679,67,5,204000000,170000000,148000000,75000000,0.22460219627066513,533,101,6.423830641433597,16.089359967038035,24.260940972715616,6.423830641433597,16.089359967038035,24.260940972715616,0.1835640008979352,0.459761075951632,0.6932678706963009,0.1835640008979352,0.459761075951632,0.6932678706963009,0.11225717136159227,0.11225717136159227,15,18,19,9,6,2,0,10568,2884,14351,26.538700317645826,4.7547010257239295,19.104109589041094,36.323287671232876,14574763.514728626,19939811.113735802,31.297306046110133,34.92288915789332,6.435924180843794,9.159407013672078,0.11328108956473837,0.08965740071720354,1.2656907527964607,0.6894939395029314,0.36000876361338385,0.209825983805886,0.12300830845592199,0.07768945797216124,2324,1463.3157894736842,3.0049540759064257,3.0049540759064257,0.11328108956473838,0.11328108956473838,0.08965740071720359,1.2656907527964607,0.6894939395029314,0.3600087636133839,0.20982598380588602,0.12300830845592202,0.07768945797216127,0.08950139622530326,0.08950139622530326,0.5161673200733734,0.10372981332949682,0.38010286659712983,0,0.9473684210526315
Colombia,2223,23,23,25847,443,32,31.407411379739642,30,29.90283432416618,19,25.871821980923414,341,247,97.15565944556147,62.71529373526573,57.279233360663056,25.871821980923414,61,5,222850000,163000000,120000000,70000000,0.15165083812114555,805,115,3.8310011429712176,10.761419382877648,17.246882467530668,3.8310011429712176,10.761419382877648,16.503604411147535,0.12197761530396382,0.34263948890164336,0.5491341600554932,0.12811498406608127,0.3598795775081673,0.551907696515913,0.08141904440585088,0.08113303917301427,10,17,18,11,5,0,756,13311,5365,6415,31.783457235968665,4.111709204572443,22.334246575342465,40.172602739726024,10080289.78217975,15626434.16343062,40.087553681278294,32.655223722455744,4.378070956010369,8.312094145936335,0.10936151290968263,0.09008643085399104,1.1873718419932682,0.8600611289511355,0.3382988103106949,0.21837646288443205,0.11142492358881106,0.06615854838085657,2223,1123.7826086956522,0.5925886202603579,2.0971656758338213,0.10936151290968266,0.10412253217684668,0.09008643085399108,1.187371841993268,0.8600611289511356,0.338298810310695,0.21837646288443208,0.11142492358881109,0.06615854838085658,0.09210384568838605,0.08769159625855184,0.2481912794521608,0.20756760939374008,0.5149920687120362,0.02924904244206291,0.7391304347826086
Scotland,2122,15,15,28489,377,35,32.96561566228047,34,32.204446645919234,32,27.757328134030104,368,312,102.05586623307317,62.23077668994665,60.722943796310574,27.757328134030104,45,1,129550000,106000000,81000000,45000000,0.1877521587432434,634,67,8.289287440478802,18.002668920904398,23.035772508010268,8.289287440478802,17.24149990454316,22.27460349164903,0.251452529368759,0.5461044351585764,0.6987818078085521,0.2573957420109615,0.5353763750114895,0.6916623575791682,0.1388954976284022,0.13604764379036816,12,13,14,9,2,2,810,10228,11691,5760,30.254885206835414,3.937256860105327,20.813698630136987,34.397260273972606,10828381.621201962,12254613.955029882,51.01207483590158,27.865664142367716,5.72294569833971,5.950590206821825,0.10414213940837662,0.08768856513260237,1.162553968198252,0.9856435817333006,0.3224061202912207,0.19659412061129555,0.1105689915405946,0.10109164940854364,2122,1899.2666666666667,2.03438433771953,2.7955533540807664,0.10414213940837665,0.10173751967891927,0.08768856513260238,1.162553968198252,0.9856435817333005,0.3224061202912207,0.19659412061129553,0.11056899154059462,0.10109164940854364,0.08958047734315346,0.08751208327695444,0.2021832988170873,0.41036891431780687,0.35901576046895295,0.0284320263961529,0.8666666666666667
Mexico,2122,20,20,18055,285,16,20.88090484123677,15,20.119736815802753,19,17.722341641783714,203,174,66.12613516720012,37.275945463217795,38.603246483020484,17.722341641783714,40,2,77800000,44500000,31000000,13000000,0.0929084528915352,761,116,7.0713795982301235,15.396307986229658,17.766040072776377,6.3509385120123625,14.635139960795641,17.00487204734236,0.33865292965011606,0.7373391193193972,0.8508271173043715,0.31565713657964506,0.7274021571346144,0.845183622580298,0.22613277474421628,0.21840458082234263,8,11,12,5,2,2,0,8491,3616,5948,30.271568988213332,4.548754827128916,22.16986301369863,36.28219178082192,4516355.580171698,3697210.8975621923,56.06568817502077,37.84799932138526,9.990030462475769,10.252599156978889,0.10408648217730873,0.0883417750075067,1.0119080587094988,0.8673497646081418,0.3296234929409034,0.18581196852337864,0.07975630019385209,0.09471060648019938,2122,902.75,-4.88090484123677,-4.119736815802753,0.10408648217730873,0.10029223558140392,0.08834177500750674,1.0119080587094986,0.8673497646081418,0.3296234929409034,0.18581196852337864,0.07975630019385212,0.0947106064801994,0.1028616002031368,0.09911200401873277,0.3294378288562725,0.2002769315978953,0.4702852395458322,0,0.55
Belgium,2526,49,49,50728,780,51,55.65403791423887,44,50.38253187388182,45,59.40740868169814,513,513,213.4096373775974,141.26750238519162,115.06144659593701,59.40740868169814,82,4,716000000,212000000,145000000,65000000,0.03702174557598078,1275,233,5.790925524197519,13.105341454967856,19.42195476964116,5.790925524197519,13.105341454967856,18.56538924574852,0.1040522079120504,0.2354787171986115,0.3489765612257961,0.11493915269469657,0.2601167699903076,0.3684886121289346,0.04641175305735695,0.04903981191182075,25,36,41,22,5,1,8522,11415,22111,8680,27.41459138505011,4.250349452122861,20.704109589041096,37.25205479452055,17056875.887084056,13320607.979321947,27.337289071124427,34.32837128134587,2.5826565210534618,14.043875610986834,0.09873961938735012,0.10539873011655955,0.9101482416022709,0.9101482416022709,0.37862457348966577,0.25063229803397025,0.09048257372654153,0.07983756505283078,2526,1035.265306122449,-4.65403791423887,0.6174681261181831,0.09873961938735015,0.08938708146683023,0.10539873011655954,0.9101482416022708,0.9101482416022708,0.37862457348966577,0.2506322980339703,0.09048257372654156,0.07983756505283078,0.10848740334159623,0.0982115631069821,0.17110865794038796,0.4358736792304053,0.22502365557483048,0.16799400725437627,0.7346938775510204
Tunisia,2122,5,5,4791,60,5,5.2361016077920794,5,5.2361016077920794,3,2.520582590252161,41,20,10.49050747230649,7.348290350288153,7.7566841980442405,2.520582590252161,13,1,29100000,29100000,27000000,16000000,0.37709757796908405,209,9,3.439081411808729,5.211028408259153,5.2361016077920794,3.439081411808729,5.211028408259153,5.2361016077920794,0.656801886099933,0.9952114757483672,1,0.656801886099933,0.9952114757483672,1,0.5402127203250068,0.5402127203250068,2,2,3,2,1,0,0,2910,1880,1,30.468413663747384,4.153647570553385,22.01095890410959,30.92876712328767,3021707.3679816322,6123071.124852299,59.70882905447714,26.243094329747017,2.5886036318096433,1.4832396974191326,0.09836133264481046,0.04734970426272059,0.7701941139636819,0.37570444583594237,0.19706651482103607,0.13803926769483063,0.09392611145898558,0.056355666875391314,2122,958.2,-0.23610160779207945,-0.23610160779207945,0.0983613326448105,0.0983613326448105,0.047349704262720615,0.7701941139636819,0.3757044458359424,0.19706651482103613,0.13803926769483066,0.0939261114589856,0.056355666875391355,0.12770979531200194,0.12770979531200194,2.087246921310791e-4,0.3924024212064287,0.6073888541014402,0,0.4
Panama,2526,1,1,978,16,2,1.0468609929084778,2,1.0468609929084778,1,1.9396317675709724,9,11,9.449122466146946,7.076627906411886,2.9864927604794502,1.9396317675709724,4,0,8000000,8000000,8000000,8000000,1,90,9,1.0468609929084778,1.0468609929084778,1.0468609929084778,1.0468609929084778,1.0468609929084778,1.0468609929084778,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,978,0,0,30.16986301369863,NA,30.16986301369863,30.16986301369863,8000000,NA,90,NA,9,NA,0.0963369011878967,0.178493720942114,0.8282208588957055,1.012269938650307,0.8695511471914368,0.651223426970419,0.1840490797546012,0.0920245398773006,2526,978,0.9531390070915222,0.9531390070915222,0.09633690118789673,0.09633690118789673,0.17849372094211402,0.8282208588957056,1.0122699386503067,0.8695511471914368,0.651223426970419,0.18404907975460125,0.09202453987730062,0.11631788810094197,0.11631788810094197,0,0,1,0,1
Mexico,2223,14,14,12075,198,9,12.883981886319816,8,12.122682872228324,5,9.685607343912125,111,94,39.43467229511589,24.45202660188079,22.56958923023194,9.685607343912125,24,0,62400000,44000000,31000000,13000000,0.1238237590401052,641,83,5.589612953364849,9.901755770668387,11.568337158299983,4.828313939273357,9.140456756576896,10.80703814420849,0.4338420375536144,0.7685322641738616,0.8978852392351792,0.39828757298720324,0.7539961948123409,0.8914724783377923,0.25976222832890034,0.2394442326774933,6,8,8,3,1,1,1800,5407,2162,2706,29.601048469894213,5.8524249170171885,21.268493150684932,40.75342465753425,6765664.596273292,3961490.4510053527,60.594120082815735,47.27038196364624,6.2848861283643895,12.0860013474858,0.09602967865579985,0.07219086219064935,0.8273291925465839,0.7006211180124223,0.2939230233176339,0.18225112995190645,0.06708074534161489,0.037267080745341595,2223,862.5,-3.883981886319816,-3.1226828722283244,0.09602967865579987,0.09035540028990056,0.07219086219064938,0.8273291925465839,0.7006211180124223,0.293923023317634,0.18225112995190648,0.06708074534161491,0.037267080745341616,0.1160719088857641,0.10921335920926419,0.22409937888198758,0.17904761904761904,0.4477846790890269,0.14906832298136646,0.5714285714285714
Ghana,2122,16,16,25695,393,19,26.745559310540557,19,26.745559310540557,18,21.936268932186067,299,198,87.13462364953011,54.41538783349097,48.681828242726624,21.936268932186067,62,9,65500000,43500000,34000000,18000000,0.13346425033506207,424,64,4.290388016030192,11.274733779020607,16.03438349813223,4.290388016030192,11.274733779020607,16.03438349813223,0.16041496706854544,0.4215553560914757,0.5995157293948606,0.16041496706854544,0.4215553560914757,0.5995157293948606,0.0998251125857634,0.0998251125857634,13,14,15,9,3,0,0,14444,4520,6731,28.322123221030683,4.293310073154477,19.104109589041094,34.58904109589041,4288836.349484336,4505214.571286625,30.62852695076863,27.322762183449413,5.048842187195953,8.350648677398262,0.09367971737492313,0.07683456718804221,1.0472854640980735,0.6935201401050788,0.305200082835482,0.19059680502098408,0.0665499124343257,0.06304728546409806,2122,1605.9375,-7.745559310540557,-7.745559310540557,0.09367971737492314,0.09367971737492314,0.07683456718804227,1.0472854640980735,0.6935201401050789,0.305200082835482,0.19059680502098414,0.06654991243432574,0.06304728546409807,0.08945003113893163,0.08945003113893163,0.2619575792955828,0.17590971006032302,0.5621327106440942,0,0.875
Czech Republic,2223,11,11,15560,218,11,15.962878128513694,11,15.962878128513694,9,9.3311303043738,148,99,44.97997833183035,27.233935073483735,25.294008432887495,9.3311303043738,15,0,62000000,54000000,44000000,20000000,0.19821540062434964,477,63,5.551570445299149,12.04429738316685,15.1461628889665,5.551570445299149,12.04429738316685,15.1461628889665,0.3477800432105445,0.7545191591516771,0.9488365924382812,0.3477800432105445,0.7545191591516771,0.9488365924382812,0.22690081050142966,0.22690081050142966,6,8,9,5,2,1,3898,2548,6887,2227,31.16778304046202,4.719302465343307,21.85753424657534,35.68219178082192,5625199.228791773,6422503.052124262,48.61253213367609,25.86222236109158,5.874807197943444,8.075777474533448,0.09233027195155734,0.05397183338005406,0.8560411311053985,0.5726221079691517,0.2601669697856511,0.15752276070781077,0.06362467866323906,0.052056555269922866,2223,1414.5454545454545,-4.962878128513694,-4.962878128513694,0.09233027195155735,0.09233027195155735,0.05397183338005412,0.8560411311053985,0.5726221079691517,0.2601669697856511,0.15752276070781082,0.06362467866323908,0.05205655526992288,0.10785728465211955,0.10785728465211955,0.14312339331619536,0.44260925449871463,0.16375321336760926,0.25051413881748075,0.7272727272727273
United States,2122,38,38,38526,648,30,38.566402001306415,29,37.04380367137492,37,37.412158889696,362,371,125.37009095028043,75.57812786428258,75.97856089100242,37.412158889696,66,4,372150000,165000000,110000000,50000000,0.06633774652336033,851,123,6.095077484846115,14.774517927318811,19.90791025198996,6.095077484846115,13.494293098337948,18.385311922058463,0.15804112306456922,0.383092981471757,0.5161982767102721,0.16453703131884378,0.3642793601339993,0.4963127459901062,0.07461068918880404,0.07292336896332643,20,23,28,14,4,1,4282,13203,11010,10031,28.806555188845962,3.9207854039222214,20.145205479452056,36.87123287671233,9287608.368374605,12239574.554590639,24.600892903493744,19.59528276615658,3.1602034989357835,5.809750473900755,0.09009438249799037,0.0873979727994767,0.8456626693661423,0.8666874318641956,0.2928751540654425,0.1765569098215603,0.07008254166017754,0.08643513471421896,2122,1013.8421052631579,-8.566402001306415,-7.043803671374917,0.09009438249799039,0.08653746380168569,0.08739797279947673,0.8456626693661423,0.8666874318641955,0.2928751540654425,0.17655690982156028,0.07008254166017754,0.08643513471421897,0.10653702210305639,0.10233094936843899,0.26036962051601514,0.2857810309920573,0.3427036287182682,0.11114571977365935,0.6052631578947368
Panama,2324,1,1,979,16,3,0.9443634413182737,3,0.9443634413182737,2,1.604901198297739,5,7,5.3255571611225605,3.957347460091114,2.549264639616013,1.604901198297739,3,0,8000000,8000000,8000000,8000000,1,90,9,0.9443634413182737,0.9443634413182737,0.9443634413182737,0.9443634413182737,0.9443634413182737,0.9443634413182737,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,979,0,0,30.16986301369863,NA,30.16986301369863,30.16986301369863,8000000,NA,90,NA,9,NA,0.0868158424092386,0.1475394360028565,0.459652706843718,0.6435137895812053,0.4895813529121863,0.3638010943903986,0.2757916241062308,0.1838610827374872,2324,979,2.0556365586817265,2.0556365586817265,0.08681584240923865,0.08681584240923865,0.1475394360028565,0.45965270684371806,0.6435137895812053,0.48958135291218635,0.3638010943903986,0.2757916241062308,0.18386108273748725,0.18887268826365472,0.18887268826365472,0,0,1,0,1
Cape Verde,2425,2,2,3518,61,3,3.378196306526661,3,3.378196306526661,2,1.3378026746213436,25,12,15.119219653308392,11.7058917414397,4.7159989811480045,1.3378026746213436,5,1,18800000,18800000,18800000,18000000,0.9185151652331374,45,5,2.382310029119253,3.378196306526661,3.378196306526661,2.382310029119253,3.378196306526661,3.378196306526661,0.705201774247589,1,1,0.705201774247589,1,1,0.5842155363087169,0.5842155363087169,1,2,2,1,0,0,0,2596,0,922,25.01192146845577,0.06393020213467335,24.945205479452056,25.035616438356165,13492211.483797612,12162236.636408618,24.1654349061967,4.949747468305833,1.3104036384309266,3.5355339059327378,0.08642344161097194,0.034224627832837064,0.6395679363274588,0.3069926094371802,0.38679072450192015,0.2994685209578093,0.07674815235929501,0.05116543490619664,2425,1759,-0.3781963065266609,-0.3781963065266609,0.086423441610972,0.086423441610972,0.0342246278328371,0.6395679363274588,0.3069926094371802,0.3867907245019202,0.29946852095780924,0.07674815235929505,0.0511654349061967,0.13512785226106644,0.13512785226106644,0.26208072768618534,0,0.7379192723138147,0,1
Haiti,2425,4,4,6343,99,6,5.784597583115101,6,5.784597583115101,12,9.29831737652421,56,71,25.608234410174187,13.327800034545362,15.08291495963931,9.29831737652421,13,0,23300000,23300000,21500000,16000000,0.5074508648160769,74,2,3.7103644404560328,5.734528563916683,5.784597583115101,3.7103644404560328,5.734528563916683,5.784597583115101,0.6414213585550649,0.991344424831804,1,0.6414213585550649,0.991344424831804,1,0.5092534109493738,0.5092534109493738,3,4,4,2,1,0,0,2626,1693,2024,27.499171776027506,2.2664455663213903,24.553424657534247,29.794520547945204,6149865.994009144,6825625.734441251,20.702822008513323,22.00757445365875,0.4139996846917862,0.5773502691896257,0.08207690091129731,0.13193261294138084,0.7945766987230017,1.0074097430238058,0.36335189924573186,0.18910641701231,0.08513321772032159,0.17026643544064315,2425,1585.75,0.21540241688489914,0.21540241688489914,0.08207690091129735,0.08207690091129735,0.13193261294138087,0.7945766987230017,1.0074097430238058,0.3633518992457318,0.18910641701231007,0.08513321772032162,0.17026643544064324,0.10329638541276966,0.10329638541276966,0.31909191234431655,0.26690840296389723,0.4139996846917862,0,1
Australia,2425,9,9,7036,109,1,6.351692048832774,1,6.351692048832774,9,6.96537108393386,78,59,24.28474942035973,16.045092047192156,13.317063132766634,6.96537108393386,4,1,16375000,15050000,13500000,10000000,0.4028879435930307,225,27,3.682750564068556,5.477894140407443,6.142396760173142,3.682750564068556,5.477894140407443,6.142396760173142,0.5798062210439375,0.8624306874912323,0.9670488923186864,0.5798062210439375,0.8624306874912323,0.9670488923186864,0.3824897872382713,0.3824897872382713,3,4,6,1,1,0,0,3350,3164,522,31.486464522962144,5.358758106379969,21.884931506849316,36.66301369863014,1595306.281978397,3127243.639017878,41.808840250142126,25.69046515733026,5.145963615690733,5.678908345800274,0.08124677151719009,0.08909656019813064,0.9977259806708357,0.7546901648664015,0.3106349414201785,0.2052385281761361,0.012791358726549172,0.11512222853894255,2425,781.7777777777778,-5.351692048832774,-5.351692048832774,0.08124677151719012,0.08124677151719012,0.08909656019813068,0.9977259806708357,0.7546901648664014,0.31063494142017845,0.20523852817613614,0.012791358726549174,0.11512222853894258,0.08143194934400992,0.08143194934400992,0.07418988061398522,0.4496873223422399,0.47612279704377486,0,0.4444444444444444
Cape Verde,2324,2,2,3324,43,2,2.9546332713216543,2,2.9546332713216543,1,1.1048095151782036,39,16,8.188803927972913,6.576438257470727,4.059442786499858,1.1048095151782036,7,0,18800000,18800000,18800000,18000000,0.9185151652331374,50,3,1.653143205679953,2.9546332713216543,2.9546332713216543,1.653143205679953,2.9546332713216543,2.9546332713216543,0.5595087626358706,1,1,0.5595087626358706,1,1,0.5070825856609048,0.5070825856609048,1,2,2,2,0,0,0,2643,0,681,25.608701350081596,1.9779617084697658,25.035616438356165,27.832876712328765,14476173.285198556,12162236.636408618,25.59025270758123,1.4142135623730951,0.6146209386281588,2.1213203435596424,0.07999909579390754,0.029913615031900747,1.055956678700361,0.4332129963898917,0.22171851790540373,0.17806240769325074,0.05415162454873645,0.02707581227436823,2324,1662,-0.9546332713216543,-0.9546332713216543,0.07999909579390761,0.07999909579390761,0.029913615031900816,1.055956678700361,0.4332129963898917,0.22171851790540378,0.1780624076932507,0.05415162454873646,0.02707581227436823,0.075759827469786,0.075759827469786,0.20487364620938628,0,0.7951263537906137,0,1
Haiti,2324,5,5,7622,116,2,6.666320431046188,2,6.666320431046188,6,6.107338346540928,78,58,19.085246045142412,10.42595196980983,12.773658777587116,6.107338346540928,16,1,26500000,26500000,22500000,16000000,0.40619437522249907,53,7,2.961725114844739,5.812682936899364,6.666320431046188,2.961725114844739,5.812682936899364,6.666320431046188,0.4442818411565519,0.871947725439166,1,0.4442818411565519,0.871947725439166,1,0.29891332053922764,0.29891332053922764,3,5,5,3,0,0,0,1924,3632,2066,26.36676096231888,1.6414018513241944,24.553424657534247,28.756164383561643,4482944.109157701,6016643.582596529,13.892941485174495,9.964938534682489,2.2976908947782735,2.6076809620810595,0.07871540787118295,0.0721149896600214,0.9210181054841249,0.6848596168984519,0.2253571430153263,0.12310885296285548,0.0236158488585673,0.07084754657570189,2324,1524.4,-4.666320431046188,-4.666320431046188,0.07871540787118302,0.07871540787118302,0.07211498966002146,0.921018105484125,0.6848596168984519,0.2253571430153263,0.12310885296285552,0.023615848858567302,0.07084754657570191,0.0854656465518742,0.0854656465518742,0.2710574652322225,0.47651535030175807,0.2524271844660194,0,1
Switzerland,2324,36,36,57441,823,49,50.15031051915139,44,45.588665957562625,28,35.000635218806565,521,376,225.7959029255435,175.20776845281944,85.15094573795795,35.000635218806565,113,3,266400000,136000000,100000000,40000000,0.07031158410662913,1461,135,6.100483123213053,17.597945443354547,26.460371372289956,6.087033653631806,15.992111338302493,22.968688278459013,0.12164397508333277,0.35090401756603773,0.5276212868549492,0.13352076718581932,0.3507913864641084,0.5038245317342693,0.07118235390650261,0.06911283380776692,24,29,31,15,5,3,9205,24268,15272,8696,30.370506246671688,3.4066523399275965,23.92876712328767,37.323287671232876,8550712.905415991,9286826.307040682,50.19090893264393,37.505332954128,3.9748263435525146,5.184454786047558,0.07857676479733333,0.054839873429999283,0.8163158719381627,0.5891262338747585,0.3537826859438191,0.27451992759098465,0.07677442941452968,0.04387110252258838,2324,1595.5833333333333,-1.1503105191513896,3.4113340424373746,0.07857676479733336,0.07142946564615234,0.05483987342999932,0.8163158719381627,0.5891262338747585,0.3537826859438191,0.27451992759098465,0.0767744294145297,0.04387110252258839,0.09625779370278578,0.08750223792238508,0.15139012203826535,0.2658728086210198,0.4224856809595933,0.1602513883811215,0.8055555555555556
Haiti,2526,3,3,4371,67,2,3.7805353300645947,2,3.020440165884793,3,3.472211591899395,50,32,16.01295734103769,11.46958799380809,7.25274692196399,3.472211591899395,13,1,21300000,21300000,21300000,16000000,0.5984041966981859,61,1,2.7186045553535223,3.7805353300645947,3.7805353300645947,1.9585093911737204,3.020440165884793,3.020440165884793,0.7191057133453828,1,1,0.6484185362433771,1,1,0.5714457238668267,0.5055657702288341,3,3,3,1,0,0,0,2008,1030,1333,27.725529721107048,2.6451403315308166,24.553424657534247,29.794520547945204,5664584.763212079,7754353.615872828,26.062685884237016,26.576932353703526,0.45939144360558226,0.5773502691896258,0.07784218249961411,0.07149371843306918,1.029512697323267,0.6588881262868909,0.32971085808588246,0.2361617294538385,0.04118050789293065,0.06177076183939602,2526,1457,-1.7805353300645947,-1.0204401658847928,0.07784218249961417,0.062191630045671784,0.07149371843306922,1.0295126973232671,0.6588881262868909,0.3297108580858824,0.2361617294538385,0.04118050789293068,0.06177076183939602,0.07561070660129189,0.06040880331769585,0.3049645390070922,0.23564401738732554,0.45939144360558226,0,1
Panama,2122,4,4,5598,81,5,4.786487887613475,4,4.043213884346187,8,6.84690003702417,37,73,17.649605247192085,11.212535523809493,11.633387924637645,6.84690003702417,23,0,6300000,6300000,6300000,4000000,0.5061728395061728,241,9,3.311384817585349,4.7418734868988395,4.786487887613475,2.568110814318061,3.9985994836315513,4.043213884346187,0.6918193245938398,0.990679094617561,1,0.6351657092049535,0.9889656095396372,1,0.5486394900242307,0.5015733849068386,3,3,3,2,1,0,0,3360,2117,121,29.094154957494606,2.221405387708632,27.375342465753423,31.301369863013697,3230015.2671755725,1852025.9177452135,75.97731332618793,29.859392715414245,3.001250446588067,1.5,0.07695318147288542,0.11007877873029207,0.594855305466238,1.1736334405144695,0.28375571136964767,0.1802658444342362,0.08038585209003213,0.12861736334405144,2122,1399.5,0.21351211238652468,0.9567861156538129,0.07695318147288546,0.0650034386550834,0.11007877873029213,0.5948553054662379,1.1736334405144695,0.28375571136964767,0.1802658444342362,0.08038585209003216,0.12861736334405144,0.1293645375030669,0.10927605092827533,0.02161486245087531,0.3781707752768846,0.6002143622722401,0,0.75
