"Outcome","Date","diff_total_goals","diff_total_xg","diff_total_xa","diff_total_shots","diff_total_key_passes","diff_total_xgchain","diff_avg_xg_per90","diff_avg_xa_per90","diff_avg_xgbuildup_per90","diff_total_yellows","diff_total_reds","diff_avg_height","diff_total_market_value","diff_total_intl_caps","diff_elo"
"Home_Win",2021-09-04,-29.3333333333333,-28.0581397485609,-10.4210129001488,-271.666666666667,-1.66666666666666,-33.8211862528698,-0.145429568770074,-0.0748520591891884,-0.0110086984567064,14.6666666666667,0,0.545454545454533,-20400000,-576,77
"Draw",2021-09-05,22,16.5269882790744,13.2338805329055,176,129,45.0254160622135,0.0402423337528784,0.0318467441176765,0.0780248018241561,12,-2,-2.90909090909091,170425000,-18,0
"Draw",2021-09-05,5,11.9422571929172,-19.5572339715436,21,-157,-35.459017985966,0.0799084983145322,-0.0431524327800788,-0.0759574331392489,5,-2,-2.09090909090909,-63800000,-201,0
"Home_Win",2021-09-05,9,2.15953437425198,1.6786817666143,11,-8,16.7853109445424,-0.00438263706030259,-0.00246599555926287,0.0261496913762238,-18,0,0,83025000,-85,0
"Home_Win",2021-09-05,36.875,30.1852971654152,23.5017777093453,215.125,205,84.3422671927838,-0.0495222165955831,-0.00475817844170962,-0.0138802056497251,35.375,-1.375,-2.81818181818181,55900000,-317.5,270
"Draw",2021-09-05,-22,-16.5269882790744,-13.2338805329055,-176,-129,-45.0254160622135,-0.0402423337528784,-0.0318467441176765,-0.0780248018241561,-12,2,2.90909090909091,-170425000,18,0
"Draw",2021-09-05,-5,-11.9422571929172,19.5572339715436,-21,157,35.459017985966,-0.0799084983145322,0.0431524327800788,0.0759574331392489,-5,2,2.09090909090909,63800000,201,0
"Home_Lose",2021-09-05,-9,-2.15953437425198,-1.6786817666143,-11,8,-16.7853109445424,0.00438263706030259,0.00246599555926287,-0.0261496913762238,18,0,0,-83025000,85,0
"Home_Lose",2021-09-05,-36.875,-30.1852971654152,-23.5017777093453,-215.125,-205,-84.3422671927838,0.0495222165955831,0.00475817844170962,0.0138802056497251,-35.375,1.375,2.81818181818181,-55900000,317.5,-270
"Home_Lose",2021-09-07,-17.2857142857143,-20.0876961942053,-14.4587511573696,-122.047619047619,-91.6666666666667,-41.8308500624484,-0.150759555694136,-0.193165108630919,-0.207366900376604,-9.42857142857143,0,0.523809523809518,-36954761.9047619,-686.714285714286,-163
"Home_Lose",2021-09-07,-1,8.13618390075865,-3.88773789023975,-76,29,13.6878750678153,0.0268092976484327,-0.00702082053952797,0.0783596025346347,-1,2,0.636363636363626,-29550000,-164,114
"Home_Win",2021-09-07,-48,-40.326692824252,-25.8891583778895,-276,-254,-10.3051742753016,-0.132050690081359,-0.0904479602997964,0.00695456529695054,-30,1,9.27272727272725,98650000,-129,201
"Home_Win",2021-09-07,17.2857142857143,20.0876961942053,14.4587511573696,122.047619047619,91.6666666666667,41.8308500624484,0.150759555694136,0.193165108630919,0.207366900376604,9.42857142857143,0,-0.523809523809518,36954761.9047619,686.714285714286,163
"Home_Win",2021-09-07,1,-8.13618390075865,3.88773789023975,76,-29,-13.6878750678153,-0.0268092976484327,0.00702082053952797,-0.0783596025346347,1,-2,-0.636363636363626,29550000,164,-114
"Home_Lose",2021-09-07,48,40.326692824252,25.8891583778895,276,254,10.3051742753016,0.132050690081359,0.0904479602997964,-0.00695456529695054,30,-1,-9.27272727272725,-98650000,129,-201
"Home_Win",2021-09-09,30,23.4922790420242,3.94154719542711,237,51,-37.468692937866,0.0668974065699249,0.00877299031370962,-0.184760657017094,-8,-3,-0.545454545454561,-292500000,-83,0
"Home_Lose",2021-09-09,-30,-23.4922790420242,-3.94154719542711,-237,-51,37.468692937866,-0.0668974065699249,-0.00877299031370962,0.184760657017094,8,3,0.545454545454561,292500000,83,0
"Home_Win",2021-10-07,-50.5,-55.3561092079617,-41.5450977645814,-422,-352,-128.34224566957,-0.14780898962654,-0.00417292471772862,0.0920181678482134,-23.5,-2,-4.18181818181819,-73500000,2,-262
"Draw",2021-10-07,4,-0.396634370088599,-6.15967311989516,78,-1,6.52640958223485,0.00635835819925173,-0.0154890194997609,0.0377193072219307,7,-2,-4.36363636363637,257700000,-202,0
"Draw",2021-10-07,42,50.0320364842191,11.6747186435386,364,108,5.36673315381637,0.18869909972643,0.0481058056472507,-0.0548259531936731,23,-1,-8.27272727272728,6925000,144,0
"Home_Lose",2021-10-07,26,19.0997604709119,14.8393379058689,66,95,3.86711662262677,0.054774967898709,0.0407897196277702,-0.0440423189979195,-7,1,-5.27272727272725,-133500000,200,-546
"Home_Lose",2021-10-07,50.5,55.3561092079617,41.5450977645814,422,352,128.34224566957,0.14780898962654,0.00417292471772862,-0.0920181678482134,23.5,2,4.18181818181819,73500000,-2,262
"Draw",2021-10-07,-4,0.396634370088599,6.15967311989516,-78,1,-6.52640958223485,-0.00635835819925173,0.0154890194997609,-0.0377193072219307,-7,2,4.36363636363637,-257700000,202,0
"Draw",2021-10-07,-42,-50.0320364842191,-11.6747186435386,-364,-108,-5.36673315381637,-0.18869909972643,-0.0481058056472507,0.0548259531936731,-23,1,8.27272727272728,-6925000,-144,0
"Home_Win",2021-10-07,-26,-19.0997604709119,-14.8393379058689,-66,-95,-3.86711662262677,-0.054774967898709,-0.0407897196277702,0.0440423189979195,7,-1,5.27272727272725,133500000,-200,546
"Draw",2021-10-08,-44,-46.5041620754636,-9.90927156154071,-164,-61,-44.9021668583153,-0.119059318086085,-0.0111442789898134,0.0755242788348465,8,1,-2.45454545454544,-506500000,-36,-30
"Draw",2021-10-08,44,46.5041620754636,9.90927156154071,164,61,44.9021668583153,0.119059318086085,0.0111442789898134,-0.0755242788348465,-8,-1,2.45454545454544,506500000,36,30
"Home_Win",2021-10-09,35,41.5171012099833,51.087624781765,446,408.8,147.229134640843,0.0250534914452066,0.113910618941799,0.00704190931979326,65,0.8,2,1.79e+08,-66,345
"Home_Lose",2021-10-09,-35,-41.5171012099833,-51.087624781765,-446,-408.8,-147.229134640843,-0.0250534914452066,-0.113910618941799,-0.00704190931979326,-65,-0.8,-2,-1.79e+08,66,-345
"Draw",2021-10-10,15,21.5627910122275,17.9980720821768,167,136,-4.19966492243113,0.068548267659019,0.0594114943096531,-0.0568933218785804,6,3,-3.27272727272728,-99700000,363,0
"Home_Win",2021-10-10,-41,-37.6931449212134,-25.0722794951871,-421,-264,-47.3521607220173,-0.115148959611149,-0.0757692189275686,-0.0588507871675064,-25,1,10.5454545454546,-328425000,-143,0
"Home_Lose",2021-10-10,-1,-4.68312099203468,6.53572277072818,-111,62,-23.2205710168928,-0.011424375579635,0.0158141758269317,-0.0611942705177969,-15,2,-5.63636363636363,-103800000,-139,-12
"Draw",2021-10-10,-15,-21.5627910122275,-17.9980720821768,-167,-136,4.19966492243113,-0.068548267659019,-0.0594114943096531,0.0568933218785804,-6,-3,3.27272727272728,99700000,-363,0
"Home_Lose",2021-10-10,41,37.6931449212134,25.0722794951871,421,264,47.3521607220173,0.115148959611149,0.0757692189275686,0.0588507871675064,25,-1,-10.5454545454546,328425000,143,0
"Home_Win",2021-10-10,1,4.68312099203468,-6.53572277072818,111,-62,23.2205710168928,0.011424375579635,-0.0158141758269317,0.0611942705177969,15,-2,5.63636363636363,103800000,139,12
"Draw",2021-10-12,-85.7142857142857,-64.187905555724,-43.57050626246,-409.285714285714,-320,-142.548612764238,0.0456419927824528,0.0375711567594945,0.0556005896976635,-21.5714285714286,0,-1.67532467532467,-107428571.428571,-214.285714285714,294
"Home_Win",2021-10-12,42,34.0745113184675,34.2743685501627,223,264,100.481637120247,0.0688623653979474,0.0830912143426645,0.0870714786800136,-10,1,-8.18181818181819,114300000,320,31
"Home_Win",2021-10-12,25.2083333333333,22.3539033970253,27.0301609320643,315.791666666667,157.666666666667,65.1594904036029,0.000956004886869893,0.0689163072050293,-0.0215762076829975,8.70833333333333,-1.375,-10,-1.43e+08,148.5,-104
"Draw",2021-10-12,85.7142857142857,64.187905555724,43.57050626246,409.285714285714,320,142.548612764238,-0.0456419927824528,-0.0375711567594945,-0.0556005896976635,21.5714285714286,0,1.67532467532467,107428571.428571,214.285714285714,-294
"Home_Lose",2021-10-12,-42,-34.0745113184675,-34.2743685501627,-223,-264,-100.481637120247,-0.0688623653979474,-0.0830912143426645,-0.0870714786800136,10,-1,8.18181818181819,-114300000,-320,-31
"Home_Lose",2021-10-12,-25.2083333333333,-22.3539033970253,-27.0301609320643,-315.791666666667,-157.666666666667,-65.1594904036029,-0.000956004886869893,-0.0689163072050293,0.0215762076829975,-8.70833333333333,1.375,10,1.43e+08,-148.5,104
"Draw",2021-10-14,26,23.8889134121128,10.1012203153223,159,52,-43.9951025201009,0.0605390483706732,0.0242620098134705,-0.222479964239025,-15,-1,3.81818181818181,-550200000,119,0
"Home_Win",2021-10-14,-19,-21.1661566421389,-11.8383989622816,-245,-135,-2.32674465980372,-0.0749066258582707,-0.0439224748098922,0.0191740146566496,-13,-1,7.63636363636365,-1.58e+08,-161,0
"Draw",2021-10-14,-26,-23.8889134121128,-10.1012203153223,-159,-52,43.9951025201009,-0.0605390483706732,-0.0242620098134705,0.222479964239025,15,1,-3.81818181818181,550200000,-119,0
"Home_Lose",2021-10-14,19,21.1661566421389,11.8383989622816,245,135,2.32674465980372,0.0749066258582707,0.0439224748098922,-0.0191740146566496,13,1,-7.63636363636365,1.58e+08,161,0
"Home_Lose",2021-10-27,15,14.1883465549909,-9.6556980609894,85,-87,-79.979988100473,0.0439879579735233,-0.0233262847317456,-0.251426812412624,-11,-1,4.90909090909091,-624800000,54,0
"Home_Win",2021-10-27,-15,-14.1883465549909,9.6556980609894,-85,87,79.979988100473,-0.0439879579735233,0.0233262847317456,0.251426812412624,11,1,-4.90909090909091,624800000,-54,0
"Draw",2021-11-11,8.5,21.2815978894942,7.27072921441866,199,88,27.8606085493229,0.0789466242285931,-0.0789182896249359,-0.179089646528227,33.5,1,12.3636363636364,-40800000,-322,231
"Home_Win",2021-11-11,-15,-21.5627910122275,-17.9980720821768,-167,-136,4.19966492243113,-0.068548267659019,-0.0594114943096531,0.0568933218785804,-6,-3,3.27272727272728,99700000,-363,0
"Draw",2021-11-11,-8.5,-21.2815978894942,-7.27072921441866,-199,-88,-27.8606085493229,-0.0789466242285931,0.0789182896249359,0.179089646528227,-33.5,-1,-12.3636363636364,40800000,322,-231
"Home_Lose",2021-11-11,15,21.5627910122275,17.9980720821768,167,136,-4.19966492243113,0.068548267659019,0.0594114943096531,-0.0568933218785804,6,3,-3.27272727272728,-99700000,363,0
"Home_Lose",2021-11-12,41,37.6931449212134,25.0722794951871,421,264,47.3521607220173,0.115148959611149,0.0757692189275686,0.0588507871675064,25,-1,-10.5454545454546,328425000,143,0
"Home_Win",2021-11-12,-41,-37.6931449212134,-25.0722794951871,-421,-264,-47.3521607220173,-0.115148959611149,-0.0757692189275686,-0.0588507871675064,-25,1,10.5454545454546,-328425000,-143,0
"Home_Win",2021-11-14,-40,-41.0817192252725,-19.8329804195091,-258,-129,-52.3602011883632,-0.129613977484903,-0.0713180874626803,-0.0323711809271107,-28,2,0.909090909090907,-118200000,-148,169
"Home_Lose",2021-11-14,40,41.0817192252725,19.8329804195091,258,129,52.3602011883632,0.129613977484903,0.0713180874626803,0.0323711809271107,28,-2,-0.909090909090907,118200000,148,-169
"Home_Lose",2021-11-16,-103,-84.2756017499293,-58.0292574198296,-531.333333333333,-411.666666666667,-184.379462826687,-0.105117562911683,-0.155593951871424,-0.151766310678941,-31,0,-1.15151515151516,-144383333.333333,-901,131
"Draw",2021-11-16,-5,-11.9422571929172,19.5572339715436,-21,157,35.459017985966,-0.0799084983145322,0.0431524327800788,0.0759574331392489,-5,2,2.09090909090909,63800000,201,0
"Draw",2021-11-16,-22,-16.5269882790744,-13.2338805329055,-176,-129,-45.0254160622135,-0.0402423337528784,-0.0318467441176765,-0.0780248018241561,-12,2,2.90909090909091,-170425000,18,0
"Home_Win",2021-11-16,-92,-86.8308548997155,-35.7984299394303,-440,-315,-55.2073411336169,-0.251110008167444,-0.10159223928961,0.082478844131797,-22,2,6.81818181818181,-407850000,-165,177
"Home_Win",2021-11-16,103,84.2756017499293,58.0292574198296,531.333333333333,411.666666666667,184.379462826687,0.105117562911683,0.155593951871424,0.151766310678941,31,0,1.15151515151516,144383333.333333,901,-131
"Draw",2021-11-16,5,11.9422571929172,-19.5572339715436,21,-157,-35.459017985966,0.0799084983145322,-0.0431524327800788,-0.0759574331392489,5,-2,-2.09090909090909,-63800000,-201,0
"Draw",2021-11-16,22,16.5269882790744,13.2338805329055,176,129,45.0254160622135,0.0402423337528784,0.0318467441176765,0.0780248018241561,12,-2,-2.90909090909091,170425000,-18,0
"Home_Lose",2021-11-16,92,86.8308548997155,35.7984299394303,440,315,55.2073411336169,0.251110008167444,0.10159223928961,-0.082478844131797,22,-2,-6.81818181818181,407850000,165,-177
"Home_Win",2021-12-18,-35,-32.2931295963935,0.781920530833325,-180,58,11.1523880986496,-0.12917132663282,-0.0192388951993689,0.048322459017222,1,0,-2.72727272727272,12500000,-173,139
"Home_Lose",2021-12-18,35,32.2931295963935,-0.781920530833325,180,-58,-11.1523880986496,0.12917132663282,0.0192388951993689,-0.048322459017222,-1,0,2.72727272727272,-12500000,173,-139
"Home_Win",2022-01-05,30,26.6216864516027,12.4632560741156,105,119,10.8320221179164,0.0904812646051669,0.0403489651647775,-0.0326765149336996,-9,-5,-1,-6100000,-222,-88
"Home_Lose",2022-01-05,-30,-26.6216864516027,-12.4632560741156,-105,-119,-10.8320221179164,-0.0904812646051669,-0.0403489651647775,0.0326765149336996,9,5,1,6100000,222,88
"Home_Win",2022-01-10,10,10.9154502055608,2.73038821015507,-12,43,-11.940460368991,0.0514095319763174,0.015695347089804,-0.0611590827782039,1,-5,1.81818181818181,10400000,-93,113
"Home_Lose",2022-01-10,-10,-10.9154502055608,-2.73038821015507,12,-43,11.940460368991,-0.0514095319763174,-0.015695347089804,0.0611590827782039,-1,5,-1.81818181818181,-10400000,93,-113
"Home_Win",2022-01-20,-23,-28.1431020977907,-13.0043207202107,-179,-141,-25.3424420398658,-0.089095251510197,-0.0402192059902209,-0.00989409316291759,-13,1,7.09090909090909,1.9e+07,-65,165
"Home_Lose",2022-01-20,23,28.1431020977907,13.0043207202107,179,141,25.3424420398658,0.089095251510197,0.0402192059902209,0.00989409316291759,13,-1,-7.09090909090909,-1.9e+07,65,-165
"Home_Win",2022-01-25,42.875,55.2119211510289,18.7488575766328,204.25,98,104.402663615299,0.0613211570467256,-0.0336971945928162,0.0603381699177756,16.375,-1.75,1.82954545454547,29512500,247.625,252
"Home_Lose",2022-01-25,-42.875,-55.2119211510289,-18.7488575766328,-204.25,-98,-104.402663615299,-0.0613211570467256,0.0336971945928162,-0.0603381699177756,-16.375,1.75,-1.82954545454547,-29512500,-247.625,-252
"Draw",2022-01-26,-90,-106.087310958654,-41.7135658822953,-568,-280,-105.206262455322,-0.34233667504407,-0.137992396570284,-0.00668324751096602,8,2,9.09090909090909,-104500000,-605,165
"Draw",2022-01-26,90,106.087310958654,41.7135658822953,568,280,105.206262455322,0.34233667504407,0.137992396570284,0.00668324751096602,-8,-2,-9.09090909090909,104500000,605,-165
"Home_Win",2022-01-27,17.2857142857143,20.0876961942053,14.4587511573696,122.047619047619,91.6666666666667,41.8308500624484,0.150759555694136,0.193165108630919,0.207366900376604,9.42857142857143,0,-0.523809523809518,36954761.9047619,686.714285714286,163
"Draw",2022-01-27,-11,-2.32612239988522,7.89685176685454,8,84,39.7954375976697,0.00800921928834582,0.0351494844961826,0.165586642360444,21,4,-7.09090909090909,450500000,244,0
"Home_Lose",2022-01-27,1,12.3388915630058,-13.3975608516485,-57,-156,-41.9854275682009,0.0735501401152805,-0.0276634132803179,-0.11367674036118,-2,0,2.27272727272728,-321500000,1,0
"Home_Lose",2022-01-27,-17.2857142857143,-20.0876961942053,-14.4587511573696,-122.047619047619,-91.6666666666667,-41.8308500624484,-0.150759555694136,-0.193165108630919,-0.207366900376604,-9.42857142857143,0,0.523809523809518,-36954761.9047619,-686.714285714286,-163
"Draw",2022-01-27,11,2.32612239988522,-7.89685176685454,-8,-84,-39.7954375976697,-0.00800921928834582,-0.0351494844961826,-0.165586642360444,-21,-4,7.09090909090909,-450500000,-244,0
"Home_Win",2022-01-27,-1,-12.3388915630058,13.3975608516485,57,156,41.9854275682009,-0.0735501401152805,0.0276634132803179,0.11367674036118,2,0,-2.27272727272728,321500000,-1,0
"Home_Win",2022-01-28,-12.6666666666667,-9.11243760709957,18.0884105845665,150.666666666667,58.6666666666667,29.1890964331106,-0.0352665349155192,0.0852495994784382,0.0555653752596498,-1.66666666666667,-1,-5.09090909090909,5.1e+07,258,-48
"Home_Lose",2022-01-28,12.6666666666667,9.11243760709957,-18.0884105845665,-150.666666666667,-58.6666666666667,-29.1890964331106,0.0352665349155192,-0.0852495994784382,-0.0555653752596498,1.66666666666667,1,5.09090909090909,-5.1e+07,-258,48
"Home_Win",2022-01-30,87,93.650445106905,38.4421130260452,506,215,102.636302902363,0.292313156162722,0.122426808655036,0.0252717221925527,-31,-1,-4.81818181818181,1.07e+08,411,-201
"Home_Lose",2022-01-30,-87,-93.650445106905,-38.4421130260452,-506,-215,-102.636302902363,-0.292313156162722,-0.122426808655036,-0.0252717221925527,31,1,4.81818181818181,-1.07e+08,-411,201
"Home_Win",2022-02-01,50.5,55.3561092079617,41.5450977645814,422,352,128.34224566957,0.14780898962654,0.00417292471772862,-0.0920181678482134,23.5,2,4.18181818181819,73500000,-2,262
"Home_Win",2022-02-01,-37,-38.089779291302,-31.2319526150823,-343,-265,-40.8257511397824,-0.108790601411897,-0.0912582384273296,-0.0211314799455757,-18,-1,6.18181818181819,-70725000,-345,0
"Home_Win",2022-02-01,-20,-33.5050482051447,1.55916188936681,-188,21,39.6586829083972,-0.148456765973551,-0.0162590615295743,0.132850755017829,-11,-1,5.36363636363637,163500000,-162,0
"Home_Lose",2022-02-01,-50.5,-55.3561092079617,-41.5450977645814,-422,-352,-128.34224566957,-0.14780898962654,-0.00417292471772862,0.0920181678482134,-23.5,-2,-4.18181818181819,-73500000,2,-262
"Home_Lose",2022-02-01,37,38.089779291302,31.2319526150823,343,265,40.8257511397824,0.108790601411897,0.0912582384273296,0.0211314799455757,18,1,-6.18181818181819,70725000,345,0
"Home_Lose",2022-02-01,20,33.5050482051447,-1.55916188936681,188,-21,-39.6586829083972,0.148456765973551,0.0162590615295743,-0.132850755017829,11,1,-5.36363636363637,-163500000,162,0
"Draw",2022-02-06,-73,-73.2283150972799,-38.529458344914,-529,-290,-65.1668740091846,-0.251293692925235,-0.13069140396885,0.00818403118560485,5,0,7.27272727272728,-145500000,-342,205
"Draw",2022-02-06,73,73.2283150972799,38.529458344914,529,290,65.1668740091846,0.251293692925235,0.13069140396885,-0.00818403118560485,-5,0,-7.27272727272728,145500000,342,-205
"Home_Win",2022-03-24,85.7142857142857,64.187905555724,43.57050626246,409.285714285714,320,142.548612764238,-0.0456419927824528,-0.0375711567594945,-0.0556005896976635,21.5714285714286,0,1.67532467532467,107428571.428571,214.285714285714,-294
"Home_Lose",2022-03-24,-42,-34.0745113184675,-34.2743685501627,-223,-264,-100.481637120247,-0.0688623653979474,-0.0830912143426645,-0.0870714786800136,10,-1,8.18181818181819,-114300000,-320,-31
"Home_Win",2022-03-24,31,35.8311706050299,-9.45601365622135,180,-105,-79.4541205060669,0.140447546685205,-0.0188904229666083,-0.298437397378274,-10,-3,1.72727272727272,-6.14e+08,-82,0
"Home_Win",2022-03-24,-33,-15.7606323482468,12.7418470568955,-2,67,10.1758262077345,-0.0698897681441292,0.00734013486921475,-0.038773633102704,8,1,1.72727272727272,20250000,-4,307
"Home_Win",2022-03-24,22,19.4583721365779,13.2080470509827,92,88,42.057824493386,0.059031996946256,0.0438765481025789,0.0413689207834571,2,-1,-1.27272727272728,230925000,-276,365
"Home_Lose",2022-03-24,-85.7142857142857,-64.187905555724,-43.57050626246,-409.285714285714,-320,-142.548612764238,0.0456419927824528,0.0375711567594945,0.0556005896976635,-21.5714285714286,0,-1.67532467532467,-107428571.428571,-214.285714285714,294
"Home_Win",2022-03-24,42,34.0745113184675,34.2743685501627,223,264,100.481637120247,0.0688623653979474,0.0830912143426645,0.0870714786800136,-10,1,-8.18181818181819,114300000,320,31
"Home_Lose",2022-03-24,-31,-35.8311706050299,9.45601365622135,-180,105,79.4541205060669,-0.140447546685205,0.0188904229666083,0.298437397378274,10,3,-1.72727272727272,6.14e+08,82,0
"Home_Lose",2022-03-24,33,15.7606323482468,-12.7418470568955,2,-67,-10.1758262077345,0.0698897681441292,-0.00734013486921475,0.038773633102704,-8,-1,-1.72727272727272,-20250000,4,-307
"Home_Lose",2022-03-24,-22,-19.4583721365779,-13.2080470509827,-92,-88,-42.057824493386,-0.059031996946256,-0.0438765481025789,-0.0413689207834571,-2,1,1.27272727272728,-230925000,276,-365
"Home_Win",2022-03-25,-28,-21.8587786126881,-15.5646181032062,-93,-83,-4.8233103295789,-0.0742120144817878,-0.0509797871928638,0.0428868213302189,3,-3,3.45454545454544,9.9e+07,67,439
"Home_Lose",2022-03-25,28,21.8587786126881,15.5646181032062,93,83,4.8233103295789,0.0742120144817878,0.0509797871928638,-0.0428868213302189,-3,3,-3.45454545454544,-9.9e+07,-67,-439
"Home_Win",2022-03-26,37,32.3287529246883,21.6528597483412,127,175,-9.1995084732773,0.071235963131251,0.0480934936574575,-0.101414482673415,19,-1,-0.909090909090907,206200000,-456,132
"Home_Lose",2022-03-26,-37,-32.3287529246883,-21.6528597483412,-127,-175,9.1995084732773,-0.071235963131251,-0.0480934936574575,0.101414482673415,-19,1,0.909090909090907,-206200000,456,-132
"Home_Win",2022-03-29,-8.5,-21.2815978894942,-7.27072921441866,-199,-88,-27.8606085493229,-0.0789466242285931,0.0789182896249359,0.179089646528227,-33.5,-1,-12.3636363636364,40800000,322,-231
"Draw",2022-03-29,11,14.2008658791892,21.13073229976,184,213,84.8208536598833,0.0482515530412242,0.066996228613859,0.2436114441846,33,2,-10,620925000,226,0
"Home_Win",2022-03-29,21,20.4962376179175,13.5850443867967,49,147,0.896621296182133,0.027659213111309,0.0189771598457506,-0.0376954248725104,21,-3,-4.27272727272728,8.4e+07,157,380
"Draw",2022-03-29,-1,8.13618390075865,-3.88773789023975,-76,29,13.6878750678153,0.0268092976484327,-0.00702082053952797,0.0783596025346347,-1,2,0.636363636363626,-29550000,-164,45
"Draw",2022-03-29,6,4.10341491084546,-10.1102130957879,94,-98,31.3716491498052,0.0107432226751405,-0.0257010634728726,0.10079124878511,-5,3,4.54545454545453,170200000,192,-16
"Home_Win",2022-03-29,-31,-32.5221476126463,-3.83077446278186,-51.5,-52,32.2436394887045,-0.216571919930629,-0.0449174959998102,0.133423927498841,21,-5.5,6.72727272727272,162500000,20,553
"Home_Lose",2022-03-29,8.5,21.2815978894942,7.27072921441866,199,88,27.8606085493229,0.0789466242285931,-0.0789182896249359,-0.179089646528227,33.5,1,12.3636363636364,-40800000,-322,231
"Draw",2022-03-29,-11,-14.2008658791892,-21.13073229976,-184,-213,-84.8208536598833,-0.0482515530412242,-0.066996228613859,-0.2436114441846,-33,-2,10,-620925000,-226,0
"Home_Lose",2022-03-29,-21,-20.4962376179175,-13.5850443867967,-49,-147,-0.896621296182133,-0.027659213111309,-0.0189771598457506,0.0376954248725104,-21,3,4.27272727272728,-8.4e+07,-157,-380
"Draw",2022-03-29,1,-8.13618390075865,3.88773789023975,76,-29,-13.6878750678153,-0.0268092976484327,0.00702082053952797,-0.0783596025346347,1,-2,-0.636363636363626,29550000,164,-45
"Draw",2022-03-29,-6,-4.10341491084546,10.1102130957879,-94,98,-31.3716491498052,-0.0107432226751405,0.0257010634728726,-0.10079124878511,5,-3,-4.54545454545453,-170200000,-192,16
"Home_Lose",2022-03-29,31,32.5221476126463,3.83077446278186,51.5,52,-32.2436394887045,0.216571919930629,0.0449174959998102,-0.133423927498841,-21,5.5,-6.72727272727272,-162500000,-20,-553
"Home_Win",2022-06-01,-15,-16.0158531065099,0.749196677468717,-129,23,16.3730087648145,-0.070146947287166,-0.010106080691731,0.0766748587678969,-3,0,2.27272727272728,-57300000,-103,64
"Home_Lose",2022-06-01,26.3333333333333,22.0015738724421,23.9086022990134,244.666666666667,102.666666666667,57.8796353824438,0.110137799702682,0.122170025446158,0.0570320626329442,-9.66666666666667,-1,-9.36363636363637,73800000,564,-281
"Home_Lose",2022-06-01,15,16.0158531065099,-0.749196677468717,129,-23,-16.3730087648145,0.070146947287166,0.010106080691731,-0.0766748587678969,3,0,-2.27272727272728,57300000,103,-64
"Home_Win",2022-06-01,-26.3333333333333,-22.0015738724421,-23.9086022990134,-244.666666666667,-102.666666666667,-57.8796353824438,-0.110137799702682,-0.122170025446158,-0.0570320626329442,9.66666666666667,1,9.36363636363637,-73800000,-564,281
"Home_Win",2022-06-02,13,2.73069025110448,32.4938887897879,46,256,68.268000996206,-0.0324163718868756,0.082157028229229,0.0836692016604703,-37,1,-2.90909090909091,26500000,65,262
"Home_Lose",2022-06-02,-15,-9.30393248703331,-13.5972452564165,-152,-138,-42.511295162607,-0.0229094485964016,-0.0320992750454552,-0.0666661553955296,-3,2,5.45454545454547,-332300000,137,0
"Home_Lose",2022-06-02,80,65.3889866061509,39.9261418012903,325,247,58.4581000916661,0.21644171317088,0.133911658937433,-0.0192199347535018,-13,0,-4.63636363636365,-1.07e+08,800,0
"Draw",2022-06-02,-23,-32.0269916215912,-37.8613822730258,-383,-291,-80.9762052427977,-0.0829513432444938,-0.0978908893161978,-0.104102171054191,-48,-1,1.09090909090909,-19100000,-339,16
"Home_Win",2022-06-02,5,6.91396279074253,5.66385339759292,40,48,-27.8376344209539,0.0285223404971658,0.0213922618058762,-0.0910242468448293,12,0,1.54545454545456,4675000,-261,-413
"Home_Lose",2022-06-02,-13,-2.73069025110448,-32.4938887897879,-46,-256,-68.268000996206,0.0324163718868756,-0.082157028229229,-0.0836692016604703,37,-1,2.90909090909091,-26500000,-65,-262
"Home_Win",2022-06-02,15,9.30393248703331,13.5972452564165,152,138,42.511295162607,0.0229094485964016,0.0320992750454552,0.0666661553955296,3,-2,-5.45454545454547,332300000,-137,0
"Home_Win",2022-06-02,-80,-65.3889866061509,-39.9261418012903,-325,-247,-58.4581000916661,-0.21644171317088,-0.133911658937433,0.0192199347535018,13,0,4.63636363636365,1.07e+08,-800,0
"Draw",2022-06-02,23,32.0269916215912,37.8613822730258,383,291,80.9762052427977,0.0829513432444938,0.0978908893161978,0.104102171054191,48,1,-1.09090909090909,19100000,339,-16
"Home_Lose",2022-06-02,-5,-6.91396279074253,-5.66385339759292,-40,-48,27.8376344209539,-0.0285223404971658,-0.0213922618058762,0.0910242468448293,-12,0,-1.54545454545456,-4675000,261,413
"Home_Lose",2022-06-03,19,16.3219503173605,9.07323829689995,68,63,-33.407517120242,0.0454089221710798,0.0248727496536519,-0.132678417933969,-2,-2,-6.09090909090907,-127200000,125,163
"Home_Lose",2022-06-03,16,16.4410370183177,-1.67870639590552,91,-34,16.707617063075,0.0403461314154068,-0.00866428667174288,-0.0438280573783411,-17,-1,1.54545454545456,-2200000,202,125
"Home_Win",2022-06-03,-19,-16.3219503173605,-9.07323829689995,-68,-63,33.407517120242,-0.0454089221710798,-0.0248727496536519,0.132678417933969,2,2,6.09090909090907,127200000,-125,-163
"Home_Win",2022-06-03,-16,-16.4410370183177,1.67870639590552,-91,34,-16.707617063075,-0.0403461314154068,0.00866428667174288,0.0438280573783411,17,1,-1.54545454545456,2200000,-202,-125
"Draw",2022-06-05,15,14.1883465549909,-9.6556980609894,85,-87,-79.979988100473,0.0439879579735233,-0.0233262847317456,-0.251426812412624,-11,-1,4.90909090909091,-624800000,54,0
